0,6957;0,6176;1
0,5294;0,6957;0
0,4762;0,5294;0
0,7083;0,4762;0
0,3077;0,7083;0
0,5000;0,3077;1
0,5556;0,5000;0
0,3333;0,5556;1
0,7455;0,3333;1
0,6500;0,7455;0
0,3684;0,6500;1
0,5000;0,3684;0
0,0000;0,5000;1
0,5385;0,0000;0
0,2439;0,5385;1
0,7812;0,2439;0
0,5833;0,7812;0
0,3793;0,5833;0
0,4737;0,3793;0
0,6154;0,4737;0
0,6410;0,6154;1
0,4545;0,6410;1
0,8889;0,4545;0
0,5833;0,8889;1
0,6667;0,5833;1
0,8750;0,6667;1
0,6923;0,8750;0
0,5263;0,6923;1
0,6875;0,5263;0
0,7778;0,6875;0
0,2500;0,7778;0
0,7143;0,2500;1
0,7000;0,7143;0
0,0000;0,7000;1
1,0000;0,0000;1
0,9333;1,0000;0
0,5000;0,9333;1
0,7368;0,5000;0
0,7273;0,7368;1
0,9545;0,7273;1
0,4615;0,9545;1
0,9167;0,4615;0
0,2857;0,9167;1
0,5556;0,2857;1
0,7273;0,5556;1
0,4444;0,7273;1
0,6579;0,4444;0
0,4054;0,6579;0
0,4348;0,4054;0
0,0000;0,4348;1
0,6000;0,0000;1
0,6429;0,6000;0
0,5556;0,6429;1
0,8000;0,5556;0
0,5000;0,8000;0
0,1429;0,5000;1
0,6154;0,1429;1
1,0000;0,6154;1
0,4762;1,0000;1
0,6875;0,4762;0
0,0000;0,6875;1
0,5556;0,0000;0
0,3750;0,5556;1
0,6923;0,3750;0
0,6429;0,6923;0
0,4000;0,6429;0
0,1562;0,4000;1
0,8000;0,1562;0
0,4444;0,8000;0
0,1250;0,4444;1
0,7857;0,1250;1
0,8889;0,7857;1
0,6429;0,8889;1
1,0000;0,6429;1
0,8571;1,0000;0
0,3750;0,8571;0
0,1429;0,3750;1
0,5714;0,1429;1
0,7143;0,5714;1
0,7000;0,7143;0
0,6250;0,7000;1
1,0000;0,6250;0
0,2000;1,0000;1
0,8000;0,2000;1
0,6000;0,8000;1
0,9333;0,6000;0
0,4286;0,9333;1
0,7778;0,4286;1
1,0000;0,7778;0
0,5000;1,0000;0
0,0000;0,5000;1
0,9000;0,0000;1
0,7778;0,9000;1
0,7000;0,7778;1
1,0000;0,7000;1
0,7000;1,0000;0
0,4167;0,7000;0
0,2667;0,4167;1
0,8824;0,2667;1
0,8077;0,8824;1
0,9000;0,8077;1
0,8824;0,9000;1
0,8857;0,8824;0
0,4118;0,8857;0
0,1395;0,4118;1
0,8485;0,1395;1
0,8800;0,8485;1
0,8462;0,8800;1
0,5000;0,8462;0
0,3243;0,5000;0
0,1200;0,3243;0
0,0000;0,1200;0
0,3478;0,0000;1
0,6842;0,3478;1
1,0000;0,6842;0
0,6667;1,0000;1
0,7692;0,6667;1
1,0000;0,7692;0
0,6250;1,0000;1
0,9474;0,6250;0
0,1389;0,9474;1
0,6000;0,1389;1
0,6552;0,6000;0
0,5882;0,6552;1
0,5417;0,5882;1
0,5714;0,5417;1
0,7778;0,5714;1
0,8276;0,7778;0
0,5417;0,8276;1
0,8250;0,5417;0
0,6250;0,8250;0
0,2000;0,6250;1
0,6800;0,2000;1
0,8558;0,6800;1
0,6820;0,8558;1
0,6778;0,6820;0
0,1220;0,6778;0
0,7244;0,1220;1
0,5115;0,7244;0
0,2000;0,5115;1
0,4828;0,2000;1
0,5098;0,4828;1
0,8113;0,5098;1
1,0000;0,8113;1
0,6429;1,0000;0
0,8182;0,6429;0
0,0526;0,8182;1
0,8889;0,0526;1
0,7500;0,8889;1
0,8148;0,7500;1
0,7044;0,8148;1
0,8171;0,7044;1
0,5844;0,8171;0
0,6441;0,5844;0
0,4000;0,6441;1
1,0000;0,4000;0
0,6667;1,0000;1
0,2231;0,6667;1
0,6441;0,2231;1
0,5714;0,6441;1
0,5312;0,5714;1
0,9643;0,5312;1
0,6591;0,9643;1
1,0000;0,6591;1
0,7463;1,0000;0
0,2042;0,7463;1
0,3155;0,2042;0
0,1040;0,3155;1
0,8513;0,1040;0
0,3500;0,8513;0
0,4340;0,3500;1
0,7273;0,4340;1
0,9740;0,7273;0
0,7442;0,9740;1
0,9412;0,7442;1
0,2547;0,9412;0
0,6197;0,2547;0
0,6379;0,6197;0
0,5294;0,6379;0
0,4274;0,5294;0
0,3654;0,4274;1
0,7656;0,3654;1
0,8800;0,7656;0
0,6053;0,8800;1
0,8132;0,6053;1
0,8308;0,8132;0
0,1600;0,8308;0
0,7297;0,1600;0
0,4091;0,7297;1
0,9375;0,4091;1
0,9574;0,9375;1
0,9508;0,9574;1
1,0000;0,9508;1
0,7292;1,0000;1
0,7895;0,7292;1
0,5556;0,7895;1
0,6500;0,5556;1
0,8039;0,6500;1
0,7778;0,8039;0
0,0732;0,7778;1
0,7347;0,0732;0
0,3846;0,7347;0
0,8750;0,3846;0
0,4286;0,8750;1
0,8636;0,4286;1
0,5682;0,8636;1
0,5263;0,5682;1
0,8182;0,5263;0
0,5357;0,8182;1
0,6667;0,5357;1
0,5000;0,6667;1
0,9259;0,5000;1
0,6774;0,9259;0
0,5102;0,6774;0
0,3913;0,5102;0
0,2941;0,3913;0
0,1087;0,2941;0
0,8722;0,1087;1
0,4231;0,8722;1
0,8372;0,4231;0
0,5862;0,8372;0
0,3478;0,5862;0
0,0385;0,3478;0
0,4630;0,0385;1
0,7321;0,4630;1
0,7143;0,7321;0
0,4231;0,7143;1
0,9048;0,4231;0
0,3714;0,9048;1
0,6207;0,3714;0
0,1250;0,6207;1
0,7059;0,1250;0
0,4068;0,7059;1
0,3000;0,4068;0
0,2881;0,3000;0
0,3554;0,2881;1
0,4314;0,3554;1
0,6429;0,4314;0
0,4516;0,6429;1
1,0000;0,4516;1
0,9800;1,0000;0
0,1932;0,9800;0
0,2979;0,1932;1
0,9600;0,2979;1
0,7436;0,9600;0
0,5185;0,7436;1
1,0000;0,5185;1
0,2857;1,0000;1
0,5625;0,2857;0
0,1500;0,5625;1
0,7143;0,1500;0
0,7083;0,7143;1
0,5854;0,7083;0
0,1429;0,5854;0
0,5652;0,1429;1
0,7727;0,5652;1
0,9206;0,7727;1
0,9643;0,9206;0
0,1429;0,9643;1
0,8400;0,1429;0
0,6957;0,8400;1
0,9286;0,6957;1
0,9868;0,9286;0
0,7241;0,9868;1
0,7391;0,7241;1
0,5862;0,7391;0
0,4605;0,5862;0
0,6818;0,4605;1
0,8065;0,6818;1
0,6667;0,8065;1
0,6522;0,6667;1
0,4545;0,6522;0
0,2800;0,4545;1
1,0000;0,2800;1
0,8977;1,0000;0
0,8519;0,8977;1
0,5063;0,8519;1
0,9123;0,5063;0
0,3500;0,9123;0
0,7255;0,3500;1
0,6071;0,7255;1
0,7027;0,6071;1
0,8000;0,7027;1
0,6970;0,8000;0
0,6593;0,6970;0
0,2500;0,6593;0
0,3148;0,2500;0
0,6757;0,3148;1
0,6552;0,6757;1
1,0000;0,6552;0
0,5128;1,0000;0
0,4211;0,5128;0
0,1852;0,4211;0
0,6522;0,1852;1
0,7083;0,6522;0
0,7241;0,7083;1
1,0000;0,7241;0
0,7727;1,0000;0
0,2581;0,7727;0
0,3250;0,2581;1
0,4167;0,3250;1
0,7368;0,4167;0
0,3500;0,7368;0
0,4783;0,3500;1
0,7143;0,4783;1
0,9167;0,7143;0
0,5417;0,9167;1
0,5625;0,5417;1
0,9474;0,5625;1
0,6316;0,9474;1
0,6250;0,6316;1
0,6727;0,6250;1
0,5227;0,6727;0
0,7222;0,5227;0
0,4595;0,7222;1
0,7917;0,4595;0
0,5306;0,7917;1
1,0000;0,5306;1
0,8131;1,0000;1
0,5172;0,8131;0
0,6981;0,5172;1
0,5128;0,6981;1
0,8667;0,5128;1
0,6489;0,8667;1
0,8861;0,6489;0
0,3603;0,8861;1
0,8340;0,3603;1
1,0000;0,8340;0
0,7722;1,0000;1
0,8584;0,7722;1
0,7455;0,8584;1
0,8615;0,7455;1
0,4687;0,8615;0
0,2410;0,4687;0
0,6520;0,2410;1
0,7905;0,6520;0
0,4833;0,7905;1
0,6780;0,4833;1
0,7945;0,6780;1
0,9517;0,7945;1
0,8571;0,9517;1
0,7606;0,8571;1
0,9028;0,7606;1
0,9709;0,9028;1
0,5686;0,9709;0
0,0047;0,5686;1
0,9354;0,0047;0
0,7092;0,9354;1
0,5942;0,7092;0
0,7583;0,5942;1
0,7468;0,7583;1
0,9193;0,7468;1
0,7500;0,9193;1
0,6515;0,7500;1
0,3558;0,6515;0
0,6667;0,3558;1
0,5750;0,6667;1
1,0000;0,5750;1
0,6203;1,0000;0
0,1279;0,6203;1
0,6851;0,1279;1
0,7980;0,6851;0
0,6627;0,7980;1
1,0000;0,6627;1
0,7809;1,0000;1
0,9310;0,7809;1
0,0982;0,9310;1
0,7131;0,0982;1
0,9080;0,7131;1
0,9609;0,9080;0
0,2137;0,9609;1
0,9761;0,2137;0
0,6502;0,9761;1
0,8930;0,6502;1
0,5773;0,8930;0
0,5238;0,5773;1
0,6697;0,5238;1
0,6383;0,6697;1
0,7778;0,6383;1
0,7617;0,7778;1
0,8181;0,7617;1
0,6568;0,8181;0
0,5554;0,6568;0
0,6612;0,5554;1
0,8980;0,6612;1
0,4811;0,8980;1
0,8154;0,4811;1
0,9477;0,8154;0
0,5401;0,9477;1
0,7453;0,5401;1
0,6504;0,7453;1
0,7250;0,6504;1
0,8547;0,7250;1
0,9804;0,8547;1
0,6757;0,9804;0
0,6113;0,6757;1
0,8218;0,6113;1
0,7087;0,8218;1
0,8833;0,7087;1
0,7730;0,8833;1
0,8114;0,7730;0
0,3727;0,8114;0
0,1873;0,3727;0
0,7318;0,1873;0
0,1685;0,7318;0
0,2175;0,1685;0
0,3568;0,2175;0
0,5320;0,3568;1
0,8391;0,5320;1
0,8522;0,8391;1
0,4189;0,8522;1
0,6835;0,4189;0
0,4488;0,6835;1
1,0000;0,4488;1
0,9717;1,0000;1
0,5198;0,9717;0
0,5159;0,5198;0
0,6563;0,5159;0
0,3081;0,6563;1
0,7560;0,3081;1
0,6841;0,7560;0
0,4045;0,6841;0
0,3433;0,4045;0
0,4230;0,3433;0
0,6367;0,4230;1
0,8601;0,6367;1
0,7578;0,8601;0
0,3303;0,7578;0
0,7326;0,3303;1
0,5082;0,7326;0
0,8130;0,5082;1
0,5620;0,8130;0
0,4599;0,5620;0
0,4773;0,4599;1
0,7945;0,4773;0
0,1908;0,7945;1
0,8346;0,1908;1
0,8894;0,8346;1
0,7709;0,8894;0
0,3137;0,7709;0
0,6000;0,3137;1
0,8366;0,6000;1
0,9040;0,8366;0
0,2778;0,9040;1
0,6660;0,2778;1
0,6099;0,6660;1
0,5184;0,6099;1
0,8648;0,5184;0
0,3603;0,8648;1
0,6746;0,3603;1
0,9750;0,6746;0
0,0882;0,9750;0
0,1449;0,0882;1
0,5247;0,1449;0
0,1780;0,5247;1
0,6600;0,1780;1
0,4396;0,6600;0
0,2390;0,4396;0
0,0773;0,2390;0
0,3768;0,0773;0
0,3875;0,3768;0
0,5743;0,3875;1
0,6446;0,5743;1
0,6947;0,6446;1
0,2361;0,6947;0
0,0579;0,2361;0
0,1771;0,0579;1
0,4023;0,1771;0
0,1067;0,4023;1
0,6579;0,1067;1
0,3796;0,6579;1
0,3904;0,3796;1
0,7700;0,3904;0
0,2288;0,7700;0
0,4940;0,2288;0
0,2014;0,4940;0
0,2846;0,2014;0
0,1470;0,2846;1
0,7053;0,1470;0
0,2138;0,7053;0
0,2860;0,2138;1
0,3414;0,2860;1
0,6549;0,3414;0
0,0206;0,6549;1
0,5508;0,0206;0
0,0291;0,5508;0
0,8184;0,0291;0
0,3192;0,8184;0
0,2549;0,3192;1
0,9455;0,2549;1
0,6832;0,9455;0
0,7369;0,6832;1
0,9862;0,7369;1
0,2455;0,9862;1
0,9563;0,2455;0
0,2541;0,9563;1
0,6546;0,2541;0
0,2326;0,6546;1
0,6073;0,2326;0
0,3071;0,6073;1
0,5789;0,3071;0
0,1436;0,5789;1
1,0000;0,1436;0
0,8182;1,0000;1
0,7161;0,8182;0
0,7561;0,7161;1
0,8645;0,7561;0
0,0135;0,8645;0
0,3500;0,0135;1
0,7264;0,3500;1
0,6886;0,7264;1
0,9960;0,6886;0
0,3284;0,9960;0
0,2000;0,3284;0
0,4845;0,2000;1
0,7584;0,4845;1
0,6480;0,7584;1
0,6209;0,6480;1
0,9219;0,6209;0
0,9105;0,9219;0
0,6839;0,9105;0
0,7352;0,6839;1
0,4079;0,7352;1
0,9237;0,4079;1
0,7165;0,9237;0
0,0356;0,7165;1
0,9594;0,0356;0
0,1905;0,9594;0
0,6374;0,1905;1
1,0000;0,6374;0
0,6329;1,0000;1
0,5333;0,6329;1
1,0000;0,5333;1
0,8261;1,0000;0
0,4916;0,8261;0
0,5246;0,4916;1
0,7059;0,5246;1
0,9121;0,7059;0
0,3300;0,9121;1
0,8836;0,3300;1
0,8170;0,8836;0
0,4832;0,8170;1
0,7885;0,4832;1
0,9777;0,7885;0
0,8609;0,9777;0
0,6752;0,8609;0
0,5894;0,6752;0
0,4540;0,5894;0
0,7094;0,4540;0
0,1684;0,7094;1
0,7089;0,1684;0
0,0354;0,7089;1
0,6829;0,0354;0
0,3654;0,6829;1
0,7407;0,3654;1
0,6218;0,7407;1
0,7800;0,6218;0
0,2379;0,7800;1
0,6981;0,2379;1
0,6333;0,6981;1
0,7143;0,6333;1
0,7576;0,7143;0
0,4467;0,7576;0
0,4477;0,4467;0
0,2740;0,4477;0
0,3510;0,2740;0
0,0000;0,3510;1
0,7676;0,0000;1
0,6014;0,7676;0
0,6798;0,6014;1
0,5000;0,6798;1
0,7607;0,5000;0
0,3279;0,7607;1
0,7967;0,3279;1
0,6188;0,7967;0
0,6429;0,6188;1
0,9741;0,6429;1
0,6995;0,9741;0
0,6690;0,6995;1
0,6500;0,6690;1
0,7940;0,6500;1
0,4545;0,7940;1
0,6911;0,4545;1
0,1762;0,6911;1
0,3239;0,1762;1
0,7985;0,3239;1
0,8431;0,7985;1
0,4003;0,8431;1
0,7813;0,4003;0
0,2131;0,7813;1
0,9873;0,2131;1
0,9567;0,9873;1
0,5559;0,9567;1
1,0000;0,5559;1
0,8708;1,0000;1
0,6534;0,8708;1
0,8228;0,6534;0
0,5432;0,8228;0
0,5291;0,5432;0
0,2296;0,5291;1
0,8728;0,2296;1
0,6402;0,8728;1
0,8883;0,6402;0
0,3984;0,8883;1
0,8243;0,3984;1
0,8033;0,8243;1
0,4727;0,8033;1
0,7939;0,4727;1
0,8668;0,7939;1
0,7591;0,8668;1
0,9391;0,7591;1
0,7657;0,9391;1
0,8524;0,7657;1
0,8526;0,8524;0
0,4799;0,8526;1
0,8451;0,4799;1
0,5033;0,8451;1
0,8815;0,5033;1
0,7759;0,8815;0
0,0000;0,7759;1
0,8843;0,0000;1
0,9749;0,8843;1
0,9626;0,9749;0
0,4315;0,9626;0
0,6259;0,4315;1
0,9952;0,6259;1
0,9620;0,9952;1
0,3680;0,9620;0
0,6885;0,3680;0
0,3221;0,6885;1
0,9064;0,3221;1
0,8598;0,9064;1
0,6668;0,8598;1
0,8567;0,6668;1
0,5193;0,8567;0
0,4550;0,5193;1
0,7509;0,4550;1
0,7443;0,7509;1
0,9628;0,7443;0
0,6636;0,9628;0
0,4365;0,6636;0
0,4721;0,4365;1
0,7180;0,4721;1
0,7804;0,7180;1
0,9170;0,7804;0
0,3317;0,9170;0
0,3926;0,3317;1
0,3119;0,3926;0
0,3121;0,3119;1
0,7732;0,3121;0
0,3252;0,7732;0
0,3866;0,3252;0
0,4341;0,3866;1
0,9344;0,4341;0
0,2860;0,9344;0
0,4167;0,2860;1
0,4999;0,4167;1
0,9037;0,4999;1
0,5346;0,9037;1
0,6701;0,5346;1
0,8491;0,6701;0
0,1769;0,8491;1
0,5010;0,1769;1
0,8519;0,5010;1
0,7052;0,8519;0
0,6573;0,7052;1
0,6761;0,6573;1
0,8768;0,6761;0
0,3740;0,8768;1
0,8396;0,3740;1
0,8631;0,8396;1
0,4628;0,8631;0
0,1055;0,4628;1
0,7245;0,1055;1
0,8482;0,7245;1
0,9904;0,8482;1
0,8788;0,9904;0
0,4179;0,8788;0
0,4700;0,4179;1
0,5202;0,4700;1
0,7582;0,5202;0
0,3243;0,7582;0
0,0233;0,3243;1
0,7777;0,0233;1
0,7026;0,7777;1
0,6309;0,7026;0
0,5885;0,6309;0
0,3561;0,5885;0
0,4123;0,3561;0
0,3670;0,4123;1
0,9391;0,3670;1
0,8187;0,9391;0
0,1597;0,8187;1
0,7065;0,1597;1
0,6094;0,7065;1
0,7100;0,6094;0
0,4678;0,7100;1
0,6663;0,4678;0
0,2128;0,6663;1
0,6584;0,2128;1
0,5313;0,6584;0
0,4890;0,5313;0
0,0195;0,4890;0
0,5406;0,0195;0
0,2935;0,5406;1
0,6026;0,2935;0
0,8600;0,6026;0
0,1443;0,8600;1
0,4253;0,1443;0
0,0962;0,4253;1
0,6686;0,0962;1
0,5203;0,6686;0
0,2020;0,5203;1
0,5857;0,2020;0
0,1694;0,5857;1
0,7080;0,1694;0
0,0000;0,7080;0
0,5104;0,0000;1
0,6586;0,5104;1
0,4722;0,6586;0
0,0035;0,4722;0
0,6554;0,0035;1
0,5271;0,6554;1
0,7020;0,5271;0
0,3333;0,7020;1
0,9898;0,3333;0
0,2313;0,9898;1
0,6768;0,2313;1
0,2131;0,6768;0
0,4081;0,2131;0
0,4159;0,4081;0
0,3623;0,4159;0
0,3479;0,3623;1
0,6897;0,3479;0
0,1158;0,6897;1
0,5494;0,1158;1
0,4198;0,5494;1
0,6116;0,4198;0
0,4759;0,6116;1
0,6589;0,4759;0
0,2851;0,6589;0
0,3658;0,2851;1
0,8619;0,3658;0
0,0712;0,8619;0
0,2756;0,0712;0
0,4226;0,2756;0
0,3642;0,4226;1
0,3684;0,3642;1
1,0000;0,3684;0
0,5238;1,0000;1
0,7111;0,5238;0
0,0823;0,7111;0
0,3577;0,0823;1
0,5194;0,3577;0
0,1250;0,5194;0
0,2194;0,1250;1
0,6059;0,2194;0
0,1273;0,6059;1
0,8163;0,1273;1
0,6645;0,8163;1
0,7253;0,6645;1
0,4465;0,7253;0
0,1508;0,4465;1
0,1442;0,1508;0
0,1568;0,1442;0
0,0462;0,1568;1
0,8107;0,0462;1
0,3304;0,8107;0
0,4278;0,3304;1
0,8180;0,4278;1
0,5714;0,8180;1
0,3851;0,5714;0
0,2840;0,3851;0
0,3565;0,2840;1
0,7341;0,3565;0
0,3210;0,7341;0
0,1731;0,3210;0
0,5437;0,1731;0
0,7957;0,5437;1
0,8448;0,7957;0
0,3160;0,8448;0
0,7480;0,3160;0
0,1976;0,7480;0
0,7768;0,1976;1
0,4756;0,7768;1
0,7952;0,4756;1
0,4851;0,7952;0
0,3025;0,4851;0
0,5502;0,3025;0
0,1770;0,5502;0
0,2611;0,1770;0
0,5078;0,2611;1
0,7673;0,5078;0
0,1218;0,7673;1
0,6613;0,1218;1
0,2405;0,6613;0
0,1688;0,2405;1
0,5200;0,1688;1
0,2819;0,5200;1
0,8358;0,2819;1
0,5554;0,8358;1
0,9728;0,5554;1
0,9475;0,9728;0
0,4737;0,9475;0
0,5730;0,4737;1
0,7600;0,5730;1
0,4279;0,7600;1
0,9719;0,4279;1
0,2988;0,9719;1
0,8735;0,2988;1
0,9197;0,8735;1
0,5121;0,9197;0
0,4913;0,5121;0
0,2721;0,4913;1
0,5464;0,2721;1
0,9071;0,5464;1
0,8026;0,9071;1
0,5546;0,8026;0
0,7295;0,5546;1
0,6951;0,7295;0
0,5815;0,6951;1
0,6567;0,5815;0
0,1145;0,6567;1
0,7284;0,1145;1
0,2634;0,7284;0
0,2436;0,2634;1
0,6200;0,2436;0
0,2110;0,6200;0
0,0933;0,2110;0
0,5608;0,0933;0
0,3004;0,5608;1
0,7636;0,3004;1
0,5304;0,7636;1
0,9855;0,5304;0
